Link,Date,Title,Word Count,Character Count
https://github.com/kreier/aa/commit/b3a3f5a66db7e4113bf98109ce894d32c5ca19d5,2022-08-31,[kreier/aa] reference code @emwdx 2022-01-26,6,32
https://github.com/kreier/aa/commit/f437ff090ac4dd9c1119f34f3f14c1707f51ee33,2022-08-31,[kreier/aa] Create README.md,3,16
https://github.com/kreier/aa/commit/158799369b88442d878df115af88902357f4f4fe,2022-08-08,[kreier/aa] Create README.md,3,16
https://github.com/kreier/aa/commit/49b6db3691367c02ae46fdf0e42d5a1c72302949,2022-06-14,[kreier/aa] logos,1,5
https://github.com/kreier/aa/commit/2fb1f28c545118ae1573b10b37a0d1847cb460e9,2022-05-26,[kreier/aa] success reading photoresistor values,4,36
https://github.com/kreier/aa/commit/bee5ffd67a8a474f54492655ca95584ff2500b08,2022-05-23,[kreier/aa] Evan's reference code,4,21
https://github.com/kreier/aa/commit/ac9f097a5e0ed963842559ef23bda1a5ebcf78f7,2022-05-22,[kreier/aa] Set theme jekyll-theme-cayman,5,29
https://github.com/kreier/aa/commit/6c979219e0697214ca01c7aaa37bdf37c31f5fc9,2022-05-22,[kreier/aa] Update README.md,3,16
https://github.com/kreier/aa/commit/5d822ad9c9d7ca34037fbc6ebed9853dcb09b945,2022-05-22,[kreier/aa] Initial commit,2,14
https://github.com/kreier/aa2023/commit/777f0aa612b690eed84c4188026e742198086de6,2023-03-02,[kreier/aa2023] typo,1,4
https://github.com/kreier/aa2023/commit/3a995b912b0d2f351157d1dea25f4d33f739c7eb,2023-03-01,[kreier/aa2023] solving VEX VR task,4,19
https://github.com/kreier/aa2023/commit/93c91c9672d63a7669d720647e927879b0103883,2023-03-01,[kreier/aa2023] artifact documented,2,19
https://github.com/kreier/aa2023/commit/082546af2620c5c98a11acbbad020ec15c7fa5d9,2023-03-01,"[kreier/aa2023] need /lib for CircuitPython, and Synology update",7,48
https://github.com/kreier/aa2023/commit/07d876f4f6389f3f515449461d82e46f6690dcbf,2023-03-01,[kreier/aa2023] Initial commit,2,14
https://github.com/kreier/actuator/commit/48d454207d6a80c5a1e2bbce5fa12ee106d2935d,2024-07-02,[kreier/actuator] Create jekyll-gh-pages.yml,5,26
https://github.com/kreier/actuator/commit/af81df83f969d024100d28b02cce60cde76b147b,2020-10-21,[kreier/actuator] Update _config.yml,3,18
https://github.com/kreier/actuator/commit/6351002520112c828da77d8b8bbbd94d56e8002c,2020-05-14,[kreier/actuator] reorganized 2020/05/14,4,22
https://github.com/kreier/actuator/commit/08cc85c4024297e9b03ead91c68b5ecef94cb726,2020-05-14,[kreier/actuator] involute 48T import,3,19
https://github.com/kreier/actuator/commit/3a794ad3f1487a364e2b9f9a27035b7a8f5b87be,2020-05-14,[kreier/actuator] converted 25.4 inch to mm,6,25
https://github.com/kreier/actuator/commit/d9d2f5acadc8e6b999e07933b0043454b717c953,2020-05-14,[kreier/actuator] Create Planet_10 v2.stl,4,23
https://github.com/kreier/actuator/commit/4833313d3482819edd9a6cb6868c1c33adaf20b3,2020-05-14,[kreier/actuator] back to school 2020/05/14,6,25
https://github.com/kreier/actuator/commit/d872a0941f2e13cc573f1f5a9d7a8eaa335be96d,2020-04-09,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/59473e5bc4a0b172164a6d48a4289a552c2c563c,2020-03-25,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/5c9f84b5d6c73407e5dc2f39edb7090ac8199975,2020-03-25,[kreier/actuator] Merge branch 'master' of https://github.com/kreier/actuator,9,59
https://github.com/kreier/actuator/commit/42111be3b812adf7c59ae8dac49bffeeefd428ff,2020-03-25,[kreier/actuator] Create README.md,3,16
https://github.com/kreier/actuator/commit/8bbfe461c53ae0f147353b1f1d8bdd0c8f5c4c11,2020-03-25,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/909b7feae656f8db1b422531ccce6fc75f65892c,2020-03-25,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/468996acf2f143b4c483b476c4af5766720125ba,2020-03-25,[kreier/actuator] Create 5010_bldc.jpg,3,20
https://github.com/kreier/actuator/commit/28f0b3a1403d441d5df8a27d424ff174fda0f10f,2020-03-23,[kreier/actuator] included table bearings naming system,5,37
https://github.com/kreier/actuator/commit/1a84897cbcb4df77012e33be861fad1aa45fbeb7,2020-03-23,[kreier/actuator] Add files via upload,4,20
https://github.com/kreier/actuator/commit/6a940b0a80123b9d30361ad1ae7d537f8214c8aa,2020-03-23,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/ddd7ac143f562dd474d88f74242f1a0435cc7c46,2020-03-23,[kreier/actuator] Add files via upload,4,20
https://github.com/kreier/actuator/commit/938c87cdc0b82025cc281f2b25dcc65f1fa7fadc,2020-03-23,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/3aaf17d8c997a373f21994cbc83c1641e4dcb268,2020-03-20,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/569e5976fa31ee678e94bf778960eac3e8a87504,2020-03-20,[kreier/actuator] Add files via upload,4,20
https://github.com/kreier/actuator/commit/f738b182541ce9b02269d55ad421443e8f64fa73,2020-03-20,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/b8c0650f347332547eee94340a101a85371504da,2020-03-19,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/78cf5c751bcddb8e47ae1441c760a67082517c04,2020-03-19,[kreier/actuator] Create README.md,3,16
https://github.com/kreier/actuator/commit/f1a55e4aed9a43f8aaf60a2a376b23a8f915ad1c,2020-03-18,[kreier/actuator] exclude Synology Discstation,3,28
https://github.com/kreier/actuator/commit/8a46a47f67771bda697b438e2008a1b86d0e049f,2020-03-18,[kreier/actuator] Create README.md,3,16
https://github.com/kreier/actuator/commit/a0d6a0fa1291d913d3b555bfb0b1a968ec3e527e,2020-03-18,[kreier/actuator] Create README.md,3,16
https://github.com/kreier/actuator/commit/39bee9abbccce7642d0953eff118c0d19d79138b,2020-03-15,[kreier/actuator] Create d1_mini.png,3,18
https://github.com/kreier/actuator/commit/db9f0305aae2ae01c1e17cba594e78015f6f3ab3,2020-03-13,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/9b403a956b92da7e308a28edae2912ed5b25b881,2020-03-13,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/fe0cb6791dc40284e11584944d394343c5715dfd,2020-03-13,[kreier/actuator] Add files via upload,4,20
https://github.com/kreier/actuator/commit/024e92f16323b0aea036005b756b6b421596965c,2020-03-13,[kreier/actuator] Add files via upload,4,20
https://github.com/kreier/actuator/commit/355c8e9340a8dab3dd3649e5a1ba9bd37742c7b7,2020-03-13,[kreier/actuator] Create README.md,3,16
https://github.com/kreier/actuator/commit/8f513512d90d5b4565e1e6e1df63c3c75fa9473d,2020-03-13,[kreier/actuator] Set theme jekyll-theme-cayman,5,29
https://github.com/kreier/actuator/commit/9778d367d34666c699d1ba922988c4ab049955e2,2020-03-12,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/4f5ed688ff6ace3125699b1b354e38275ef2a070,2020-03-12,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/0e36cb66017d5baedd6a7f9ad953848cf65c0db7,2020-03-12,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/4bfff729531875b6572ec73f80dd5859e32417c4,2020-03-12,[kreier/actuator] Add files via upload,4,20
https://github.com/kreier/actuator/commit/1f3241e422016910c61b917cb812abac0835d086,2020-03-12,[kreier/actuator] Create README.md,3,16
https://github.com/kreier/actuator/commit/1e17febe1943bdba5ba1d609ac6f626fc36a9880,2020-03-12,[kreier/actuator] Update README.md,3,16
https://github.com/kreier/actuator/commit/f39b2bfa1e0084d3195ae6e13e63708e77c22106,2020-03-12,[kreier/actuator] Initial commit,2,14
https://github.com/kreier/AI-C3/commit/667da48d08315db6786e1cbaf221603b9d7edfa0,2024-01-09,[kreier/AI-C3] schematics from January 2022,4,28
https://github.com/kreier/AI-C3/commit/c196707b7059d58713cb59ae091537fccb4df5d8,2024-01-09,[kreier/AI-C3] Merge branch 'main' of https://github.com/kreier/AI-C3,10,54
https://github.com/kreier/AI-C3/commit/93c878f2520a53a6d1e72056ada3db696f6855fa,2024-01-09,[kreier/AI-C3] documentation of the board part 1,6,33
https://github.com/kreier/AI-C3/commit/7672983e71910fa1a9647cc2200dfc5e92292d97,2024-01-09,[kreier/AI-C3] describe process and inspiration from DevKit C3 and Lolin S3,10,60
https://github.com/kreier/AI-C3/commit/1a5c7c8c4619f8955164d86b73671ffb108c165a,2024-01-09,[kreier/AI-C3] fix dimensions,2,14
https://github.com/kreier/AI-C3/commit/44a676948549db6743b9e7b9ab77afef54c8c203,2024-01-09,[kreier/AI-C3] updated images,2,14
https://github.com/kreier/AI-C3/commit/48921d97b80f3bf10a79ae1443f030d0f680d627,2024-01-09,[kreier/AI-C3] description of the idea,4,23
https://github.com/kreier/AI-C3/commit/f1a4e961c22cebfceea6372d51ce6d86f09afb41,2024-01-09,[kreier/AI-C3] hopefully C was the correct template,6,36
https://github.com/kreier/AI-C3/commit/b086b977dcb33025b412953c71973c17efa2d3d2,2024-01-09,[kreier/AI-C3] Initial commit,2,14
https://github.com/kreier/aisvn/commit/e01f3b8e46d348793e529d06b21061a88f1aaeb1,2024-12-26,[kreier/aisvn] build status update - replaced Travis CI on the master branch,10,61
https://github.com/kreier/aisvn/commit/362c6c8e09ce38e19534257968ec67205baaa484,2024-12-26,[kreier/aisvn] Include badge for version,4,25
https://github.com/kreier/aisvn/commit/7be00d15863b3b742705bb8b9f4f3e8fb18e7a62,2024-12-26,"[kreier/aisvn] no longer built with Travis CI, but Github Actions",9,50
https://github.com/kreier/aisvn/commit/44a532931400221a3ebdd341353b3125351fdb25,2022-01-17,[kreier/aisvn] Merge pull request #3 from kreier/kreier-patch-1,9,48
https://github.com/kreier/aisvn/commit/f418ebaaa41c8c893f5e5d1611bcc1be8e0a90a8,2022-01-07,[kreier/aisvn] fixed images and links,4,22
https://github.com/kreier/aisvn/commit/12507fd688339908b076550f413515278c2cea7a,2022-01-07,[kreier/aisvn] Merge pull request #2 from kreier/kreier-patch-2,9,48
https://github.com/kreier/aisvn/commit/c6dda816c70b21a7a800b3af01f4a806ab551f69,2021-12-21,[kreier/aisvn] Merge pull request #1 from kreier/kreier-patch-1,9,48
https://github.com/kreier/aisvn/commit/91f9c738e7191862d28dd8d2fe76e8c0ed4db54a,2021-12-21,[kreier/aisvn] distinguish index.md from readme.md,6,35
https://github.com/kreier/aisvn/commit/50b404e704c4d29545f765edb658a4acb8821371,2021-12-21,[kreier/aisvn] removed non-working link,4,24
https://github.com/kreier/aisvn/commit/010702f66389bb5e4d58360e76eb8e7bcb772514,2020-12-02,[kreier/aisvn] minor layout fixes,3,18
https://github.com/kreier/aisvn/commit/44d9f11b290b2d74126f3addc431b443709f67ff,2020-12-02,[kreier/aisvn] remove two more analogWrite(),4,29
https://github.com/kreier/aisvn/commit/1709410e5945d391a75e2b4a14fc2ae58efdab16,2020-12-02,[kreier/aisvn] removed Serial1 and analogWrite for ESP32,6,41
https://github.com/kreier/aisvn/commit/5589b066a97965366ecc59cf9ac8c33861d9339a,2020-12-02,"[kreier/aisvn] hopefully only ""unused"" warnings but successful build",7,53
https://github.com/kreier/aisvn/commit/8b5de7d73631837293664d18c2db60e7ed13990a,2020-12-02,[kreier/aisvn] any meaningful code removed ...,4,31
https://github.com/kreier/aisvn/commit/3ad811f3e655ffbd82a20f7d3e53a08581e18998,2020-12-02,[kreier/aisvn] no inclusion - but Travis fails ...,5,35
https://github.com/kreier/aisvn/commit/17d500b7835223268aa297fe8765a70c5caae64e,2020-12-02,[kreier/aisvn] T300 testrun with Travis,4,24
https://github.com/kreier/aisvn/commit/f38715fc7dcf4fcf8dbb86225ac305eb559965d0,2020-11-16,[kreier/aisvn] reorganized,1,11
https://github.com/kreier/aisvn/commit/c3fc8706a4b34f82ef355de050bad5ebf0d6d07d,2020-02-06,[kreier/aisvn] Update README.md,3,16
https://github.com/kreier/aisvn/commit/5c25e8656fd5b6ff5b906550e620a7d86942f529,2020-02-06,[kreier/aisvn] Update README.md,3,16
https://github.com/kreier/aisvn/commit/c5a293cb0a1afd8ce01a3005384543fa71877bda,2020-02-06,[kreier/aisvn] Create .gitignore,2,17
https://github.com/kreier/aisvn/commit/24634faa021f223e0944af1dc198fe9381f64c31,2020-02-06,[kreier/aisvn] Update README.md,3,16
https://github.com/kreier/aisvn/commit/43ee099a35fbab4e3ea12a7e5c5b015fd2713f68,2020-01-21,[kreier/aisvn] Update README.md,3,16
https://github.com/kreier/aisvn/commit/fcf47f24f931c7766f451efe0b9c41ca2b0a601b,2020-01-21,[kreier/aisvn] cardboard values,2,16
https://github.com/kreier/aisvn/commit/a8940ab7452d0b8ef3b9e08a9d4dff2428f8dd83,2020-01-21,[kreier/aisvn] Create README.md,3,16
https://github.com/kreier/aisvn/commit/e036dad910c1c106516c2efa22709cb8773df212,2019-12-27,[kreier/aisvn] proper links to work with html,6,30
https://github.com/kreier/aisvn/commit/e83aa5b90f47b3122c47a3c4c3ff93ffef0d6137,2019-12-27,"[kreier/aisvn] licence, more robot cars listed",5,31
https://github.com/kreier/aisvn/commit/e44ef005bcbfca1e96e6778824d536198ede7ff4,2019-12-26,[kreier/aisvn] adopted blue color scheme,4,25
https://github.com/kreier/aisvn/commit/90ef2b7df489d9dac8db2ad32329d3d31b321802,2019-12-26,[kreier/aisvn] copied from T400,3,16
https://github.com/kreier/aisvn/commit/19c39a00427aac8febf34cf6f1f0dafb347d0af3,2019-12-26,[kreier/aisvn] switch to cayman,3,16
https://github.com/kreier/aisvn/commit/b89fe22fbf569cff9b1ec07efd1bac02a8bb9533,2019-12-26,[kreier/aisvn] expanded history and documentation links,5,40
https://github.com/kreier/aisvn/commit/c16f94f1c8402acf78dfe736414de30cfa1b801d,2019-12-26,[kreier/aisvn] project update,2,14
https://github.com/kreier/aisvn/commit/e1d8248284f9befb842be5089389a0eb22c1f321,2019-12-19,[kreier/aisvn] Create .esp32.test.skip,4,23
https://github.com/kreier/aisvn/commit/80623efde7f18a34837170008a9bec1f3ab66c6d,2019-12-19,[kreier/aisvn] Update .travis.yml,3,18
https://github.com/kreier/aisvn/commit/141c3bc791fe4369919ac0872660a2303b3dd383,2019-12-19,[kreier/aisvn] Create .esp8266.test.skip,4,25
https://github.com/kreier/aisvn/commit/f4281e2f1e671ece3bed73e1efe36f8c0cd784d5,2019-12-19,[kreier/aisvn] Update .travis.yml,3,18
https://github.com/kreier/aisvn/commit/bd7069d88dc08c72ba4d7a0c382b09484dd784e7,2019-12-19,[kreier/aisvn] INSTALL_PLATFORMS limited,2,25
https://github.com/kreier/aisvn/commit/ca6d4dc2173dfbec38c3cc28b7f664c9c7eceb76,2019-12-19,[kreier/aisvn] missing void?,2,13
https://github.com/kreier/aisvn/commit/839d803f5f65c2d92b200f270b887a4f82856b8a,2019-12-19,[kreier/aisvn] remove install,2,14
https://github.com/kreier/aisvn/commit/c5188836deffcfa0e234901b50faa9f4e410af75,2019-12-19,[kreier/aisvn] Update README.md,3,16
https://github.com/kreier/aisvn/commit/c90364d0712c0c814fcacc2b3170c04c61cfad57,2019-12-19,[kreier/aisvn] Create .travis.yml,3,18
https://github.com/kreier/aisvn/commit/bcb9a261314cc2f6b5a6e5bccc7d96596c24a28e,2019-12-19,[kreier/aisvn] Create drive_20191219.ino,3,25
https://github.com/kreier/aisvn/commit/98f25dd79afc52ce5d01209577798e0406cab6a4,2019-12-19,[kreier/aisvn] licence updated,2,15
https://github.com/kreier/aisvn/commit/8b8a4d364e1b6ef6b355e07eb5f02fa31ade7ba9,2019-12-19,[kreier/aisvn] Update LICENSE,2,14
https://github.com/kreier/aisvn/commit/4a593f06412c2686fb5ca0d87235f98e61591b2b,2019-12-19,[kreier/aisvn] Set theme jekyll-theme-leap-day,6,31
https://github.com/kreier/aisvn/commit/1fe61fd536d78144ebe94b1f7b036f0a22e919b8,2019-12-19,[kreier/aisvn] build update and travis,4,23
https://github.com/kreier/aisvn/commit/2e2ae51d1b4a9097795fdd99d860dc6635ad2a6c,2019-12-19,[kreier/aisvn] Create README.md,3,16
https://github.com/kreier/aisvn/commit/c580301fc677f51f884dbec54d5fd409031fbfb8,2019-12-19,[kreier/aisvn] Update README.md,3,16
https://github.com/kreier/aisvn/commit/41d3015041fbb0345923f141a1c2680b13005f5d,2019-12-19,[kreier/aisvn] Update README.md,3,16
https://github.com/kreier/aisvn/commit/ceff8a8dd868be254d79209f43bc56bffb0056b8,2019-12-18,[kreier/aisvn] Create README.md,3,16
https://github.com/kreier/aisvn/commit/eaba1cf482f24da3a4bc9724996910a30c87155a,2019-12-18,[kreier/aisvn] Create README.md,3,16
https://github.com/kreier/aisvn/commit/09fdb1dd53437ddba91dd4b3cd5333b4ad85ec38,2019-12-18,[kreier/aisvn] Initial commit,2,14
https://github.com/kreier/aisvn-solarpower/commit/2af5e4cd61490903c5de6e4284069165fda64288,2021-12-14,[kreier/aisvn-solarpower] updates from version v0.8,5,25
https://github.com/kreier/aisvn-solarpower/commit/c56a331f029859bdb1c74f7ffeff9a1701c3ef88,2021-01-12,[kreier/aisvn-solarpower] update to 0.7 with fixed timeframe,7,34
https://github.com/kreier/aisvn-solarpower/commit/4132232d8c342d7ff0a7d406bfeb55bb734d0f63,2020-12-16,[kreier/aisvn-solarpower] Update SolarAISVN.ino,3,21
https://github.com/kreier/aisvn-solarpower/commit/6a6ca0cdf88a2c37362a80541ad556c80f0962ed,2020-12-11,[kreier/aisvn-solarpower] Display the license and latest release,6,38
https://github.com/kreier/aisvn-solarpower/commit/452ebc610f2608231652d36c0c40910c1fa72d2c,2020-11-20,[kreier/aisvn-solarpower] submit corrected data,3,21
https://github.com/kreier/aisvn-solarpower/commit/2009da4cefbbdce0dc35318dc61514439e651d9d,2020-11-16,[kreier/aisvn-solarpower] Jekyll theme Cayman,3,19
https://github.com/kreier/aisvn-solarpower/commit/50710f64230d8e854960f8a26599bac5bdace283,2020-11-16,[kreier/aisvn-solarpower] Create index.md,3,15
https://github.com/kreier/almond-bread-gl/commit/ea3c746157af7ec3411dd6226fe47ce309474f8b,2022-10-15,[kreier/almond-bread-gl] documented in pictures,3,22
https://github.com/kreier/almond-bread-gl/commit/1cefa33fa6114f3d735591ba7277aa399884467e,2022-10-15,[kreier/almond-bread-gl] Create README.md,3,16
